Timestamp,Market,Side,Action,Price,Size,Total_Value,PnL,Start_Balance,Current_Balance,UP_Bid,UP_Ask,DOWN_Bid,DOWN_Ask,BTC_Price,Strike_Price,RSI,BB_Upper,BB_Lower,BB_Middle,BB_Width,BB_PctB,ATR,Stoch_K,VWAP,MACD,CCI,MFI,ROC,Pivot
2026-01-22 23:11:00,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.96,0.97,0.03,0.04,89608.3,89492.41,45.0734,89798.2283,89452.0737,89625.151,0.0039,0.4513,41.0805,19.6438,89611.5471,21.1091,25.2186,10.4863,0.0317,89509.49
2026-01-22 23:11:11,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.97,0.98,0.02,0.03,89618.72,89492.41,44.9779,89817.7143,89449.3787,89633.5465,0.0041,0.4597,38.2244,23.5345,89611.5471,24.6676,22.8476,10.3689,0.0433,89509.49
2026-01-22 23:11:21,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.97,0.98,0.02,0.03,89618.72,89492.41,44.9779,89817.7143,89449.3787,89633.5465,0.0041,0.4597,38.2244,23.5345,89611.5471,24.6676,22.8476,10.3689,0.0433,89509.49
2026-01-22 23:11:32,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.97,0.98,0.02,0.03,89638.59,89492.41,46.8402,89818.5853,89450.4947,89634.54,0.0041,0.511,36.8051,30.9536,89611.5471,26.2526,31.7528,10.3689,0.0655,89509.49
2026-01-22 23:11:42,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.97,0.98,0.02,0.03,89634.53,89492.41,46.4473,89818.3725,89450.3015,89634.337,0.0041,0.5005,37.0951,29.4377,89611.5471,25.9287,29.94,10.3689,0.061,89509.49
2026-01-22 23:11:53,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.97,0.98,0.02,0.03,89613.47,89492.41,44.5104,89817.5557,89449.0123,89633.284,0.0041,0.4462,38.5994,21.5742,89611.5471,24.2487,20.4821,10.3689,0.0375,89509.49
2026-01-22 23:12:03,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.97,0.98,0.02,0.03,89612.1,89492.41,43.3574,89833.7518,89454.2472,89643.9995,0.0042,0.4159,36.7296,13.2178,89612.4071,25.8629,11.8516,10.3689,-0.0494,89509.49
2026-01-22 23:12:14,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.98,0.99,0.01,0.02,89613.48,89492.41,43.482,89833.7729,89454.3641,89644.0685,0.0042,0.4194,36.7704,13.7843,89612.6688,25.973,12.8916,10.317,-0.0478,89509.49
2026-01-22 23:12:25,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.98,0.986,0.014,0.02,89616.02,89492.41,43.7133,89833.8171,89454.5739,89644.1955,0.0042,0.4257,36.5889,14.827,89612.677,26.1756,14.0129,10.317,-0.045,89509.49
2026-01-22 23:12:35,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.98,0.99,0.01,0.02,89618.71,89492.41,43.961,89833.8712,89454.7888,89644.33,0.0042,0.4324,36.3968,15.9312,89612.6858,26.3902,15.1996,10.317,-0.042,89509.49
2026-01-22 23:12:46,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.981,0.99,0.01,0.019,89627.03,89492.41,44.7451,89834.0869,89455.4051,89644.746,0.0042,0.4532,35.8025,19.3465,89612.7129,27.0539,18.8646,10.317,-0.0327,89509.49
2026-01-22 23:12:56,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.98,0.99,0.01,0.02,89633.7,89492.41,45.3941,89834.3125,89455.8465,89645.0795,0.0042,0.4699,35.3261,22.0845,89612.7347,27.586,21.7961,10.317,-0.0253,89509.49
2026-01-22 23:13:07,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.981,0.99,0.01,0.019,89623.96,89492.41,43.4404,89846.9446,89463.5354,89655.24,0.0043,0.4184,34.1782,18.0863,89613.6251,27.5525,8.9135,10.1296,-0.0361,89509.49
2026-01-22 23:13:18,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.981,0.99,0.01,0.019,89623.95,89492.41,43.4394,89846.9444,89463.5346,89655.2395,0.0043,0.4184,34.1789,18.0822,89613.6251,27.5517,8.9091,10.1296,-0.0362,89509.49
2026-01-22 23:13:28,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.987,0.99,0.01,0.013,89623.95,89492.41,43.4394,89846.9444,89463.5346,89655.2395,0.0043,0.4184,34.1789,18.0822,89613.6251,27.5517,8.9091,10.1296,-0.0362,89509.49
2026-01-22 23:13:39,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.99,0.997,0.003,0.01,89623.93,89492.41,43.4375,89846.9441,89463.5329,89655.2385,0.0043,0.4183,34.1803,18.074,89613.7491,27.5501,6.0011,10.1054,-0.0362,89509.49
2026-01-22 23:13:49,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.99,0.996,0.004,0.01,89623.93,89492.41,43.4375,89846.9441,89463.5329,89655.2385,0.0043,0.4183,34.1803,18.074,89613.7491,27.5501,6.0011,10.1054,-0.0362,89509.49
2026-01-22 23:14:00,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.991,0.997,0.003,0.009,89623.94,89492.41,43.4385,89846.9443,89463.5337,89655.239,0.0043,0.4184,34.1796,18.0781,89613.7491,27.5509,6.0055,10.1054,-0.0362,89509.49
2026-01-22 23:14:10,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.998,0.999,0.001,0.002,89627.41,89492.41,42.8436,89855.3726,89475.4234,89665.398,0.0042,0.4,32.1439,19.5025,89613.9491,27.1473,0.6228,85.0299,-0.0949,89509.49
2026-01-22 23:14:21,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.999,1.0,0.0,0.001,89633.49,89492.41,43.4729,89855.44,89475.964,89665.702,0.0042,0.4151,31.7097,21.9983,89613.9491,27.6324,3.3189,85.0299,-0.0882,89509.49
2026-01-22 23:14:31,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.999,1.0,0.0,0.001,89633.49,89492.41,43.4729,89855.44,89475.964,89665.702,0.0042,0.4151,31.7097,21.9983,89613.9491,27.6324,3.3189,85.0299,-0.0882,89509.49
2026-01-22 23:14:42,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.999,1.0,0.0,0.001,89633.48,89492.41,43.4718,89855.4398,89475.9632,89665.7015,0.0042,0.4151,32.6639,21.9942,89614.2445,27.6316,6.2733,81.7479,-0.0882,89509.49
2026-01-22 23:14:53,btc-updown-15m-1769148000,N/A,STATUS,0.0000,0.00,0.00,0.00,78.79,78.79,0.999,1.0,0.0,0.001,89619.04,89492.41,42.0066,89855.343,89474.616,89664.9795,0.0042,0.3793,33.6954,16.0667,89614.2905,26.4797,-0.1288,80.6169,-0.1043,89509.49
2026-01-22 23:15:00,btc-updown-15m-1769148000,N/A,MARKET_CLOSE,0.0000,0.00,0.00,-21.21,100.00,78.79,,,,,89619.03,,41.2362,89853.999,89496.448,89675.2235,0.004,0.3428,31.8195,16.0626,89616.8231,23.6811,-18.5046,83.9506,-0.1166,89509.49


2026-01-22 23:15:26,btc-updown-15m-1769148900,N/A,MARKET_START,0.0000,0.00,0.00,0.00,100.00,100.00,,,,,89724.37,89619.03,55.6661,89858.5006,89502.4804,89680.4905,0.004,0.6233,24.4966,59.3038,89617.3287,32.0843,31.3382,80.7482,0.0008,89509.49
2026-01-22 23:15:26,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.0,0.0,0.0,0.0,89724.37,89619.03,55.6661,89858.5006,89502.4804,89680.4905,0.004,0.6233,24.4966,59.3038,89617.3287,32.0843,31.3382,80.7482,0.0008,89509.49
2026-01-22 23:15:37,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.36,0.37,0.63,0.64,89590.01,89619.03,38.4806,89854.9236,89492.6214,89673.7725,0.004,0.2688,33.993,4.1501,89616.9076,21.3661,-31.7143,80.7513,-0.149,89509.49
2026-01-22 23:15:47,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.37,0.38,0.62,0.63,89590.01,89619.03,38.4806,89854.9236,89492.6214,89673.7725,0.004,0.2688,33.993,4.1501,89616.9076,21.3661,-31.7143,80.7513,-0.149,89509.49
2026-01-22 23:15:58,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.37,0.38,0.62,0.63,89590.01,89619.03,38.4806,89854.9236,89492.6214,89673.7725,0.004,0.2688,33.993,4.1501,89616.9076,21.3661,-31.7143,80.7513,-0.149,89509.49
2026-01-22 23:16:09,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.37,0.38,0.62,0.63,89596.95,89619.03,38.3042,89850.379,89518.49,89684.4345,0.0037,0.2364,31.8483,0.0,89617.3287,19.4503,-39.5805,80.7482,-0.1412,89509.49
2026-01-22 23:16:19,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.37,0.38,0.62,0.63,89594.65,89619.03,38.0898,89850.5223,89518.1167,89684.3195,0.0037,0.2302,32.0126,0.0,89617.3287,19.2668,-40.7396,80.7482,-0.1438,89509.49
2026-01-22 23:16:30,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.54,0.55,0.45,0.46,89628.81,89619.03,41.544,89849.0214,89523.0336,89686.0275,0.0036,0.3245,29.5726,0.0,89617.3287,21.9918,-23.3392,80.7482,-0.1057,89509.49
2026-01-22 23:16:40,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.56,0.57,0.43,0.44,89633.68,89619.03,42.0882,89848.9192,89523.6228,89686.271,0.0036,0.3383,29.2247,0.0,89617.3287,22.3803,-20.8319,80.7482,-0.1003,89509.49
2026-01-22 23:16:51,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.54,0.55,0.45,0.46,89628.02,89619.03,41.4571,89849.0406,89522.9354,89685.988,0.0036,0.3222,29.629,0.0,89617.3287,21.9288,-23.7454,80.7482,-0.1066,89509.49
2026-01-22 23:17:01,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.52,0.53,0.47,0.48,89628.89,89619.03,40.7589,89846.1178,89542.8132,89694.4655,0.0034,0.2838,27.9415,0.0,89617.4078,19.731,-32.6083,33.1315,-0.2167,89509.49
2026-01-22 23:17:12,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.55,0.56,0.44,0.45,89632.21,89619.03,41.142,89845.9885,89543.2745,89694.6315,0.0034,0.2938,27.7044,0.0,89617.4078,19.9959,-30.7742,33.1315,-0.213,89509.49
2026-01-22 23:17:23,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.54,0.55,0.45,0.46,89629.22,89619.03,40.7966,89846.1043,89542.8597,89694.482,0.0034,0.2848,27.918,0.0,89617.4078,19.7573,-32.4262,33.1315,-0.2163,89509.49
2026-01-22 23:17:33,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.53,0.54,0.46,0.47,89629.24,89619.03,40.7989,89846.1035,89542.8625,89694.483,0.0034,0.2848,28.013,0.0,89617.483,19.7589,-32.0425,31.6096,-0.2163,89509.49
2026-01-22 23:17:44,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.52,0.53,0.47,0.48,89626.8,89619.03,40.5213,89846.2063,89542.5157,89694.361,0.0034,0.2775,28.1872,0.0,89617.4802,19.5643,-33.3888,31.6097,-0.219,89509.49
2026-01-22 23:17:54,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.52,0.53,0.47,0.48,89626.8,89619.03,40.5213,89846.2063,89542.5157,89694.361,0.0034,0.2775,28.1872,0.0,89617.4802,19.5643,-33.3888,31.6097,-0.219,89509.49
2026-01-22 23:18:05,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.52,0.54,0.46,0.48,89626.8,89619.03,39.7549,89840.381,89565.344,89702.8625,0.0031,0.2234,26.7681,0.0,89617.5929,17.5552,-45.4889,36.2052,-0.1583,89509.49
2026-01-22 23:18:15,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.53,0.54,0.46,0.47,89626.8,89619.03,39.7549,89840.381,89565.344,89702.8625,0.0031,0.2234,26.7681,0.0,89617.5929,17.5552,-45.4889,36.2052,-0.1583,89509.49
2026-01-22 23:18:26,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.52,0.53,0.47,0.48,89626.8,89619.03,39.7549,89840.381,89565.344,89702.8625,0.0031,0.2234,26.7681,0.0,89617.5929,17.5552,-45.4889,36.2052,-0.1583,89509.49
2026-01-22 23:18:37,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.52,0.53,0.47,0.48,89628.69,89619.03,39.9754,89840.2579,89565.6561,89702.957,0.0031,0.2295,29.2138,0.0,89620.1154,17.706,-33.2822,15.8756,-0.1562,89509.49
2026-01-22 23:18:48,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.37,0.38,0.62,0.63,89599.46,89619.03,36.8165,89842.692,89560.299,89701.4955,0.0031,0.1387,31.3017,0.0,89619.2294,15.3742,-51.0794,15.8776,-0.1887,89509.49
2026-01-22 23:18:58,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.46,0.47,0.53,0.54,89609.39,89619.03,37.8321,89841.7402,89562.2438,89701.992,0.0031,0.1687,30.5924,0.0,89619.5304,16.1664,-45.0919,15.8769,-0.1777,89509.49
2026-01-22 23:19:09,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.48,0.49,0.51,0.52,89618.88,89619.03,39.7278,89846.3486,89570.4654,89708.407,0.0031,0.1755,30.9036,0.0,89624.1205,17.2846,-45.5993,70.4028,-0.1671,89509.49
2026-01-22 23:19:19,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.54,0.55,0.45,0.46,89628.8,89619.03,40.731,89845.5545,89572.2515,89708.903,0.003,0.2069,30.195,0.0,89624.1205,18.076,-39.4808,70.4028,-0.1561,89509.49
2026-01-22 23:19:30,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.62,0.63,0.37,0.38,89642.94,89619.03,42.2518,89844.6533,89574.5667,89709.61,0.003,0.2532,29.185,0.0,89624.1205,19.2039,-30.6632,70.4028,-0.1403,89509.49
2026-01-22 23:19:41,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.64,0.65,0.35,0.36,89648.22,89619.03,42.8493,89844.3882,89575.3598,89709.874,0.003,0.2708,28.8079,0.0,89624.1205,19.6251,-27.3459,70.4028,-0.1344,89509.49
2026-01-22 23:19:51,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,0.62,0.63,0.37,0.38,89645.34,89619.03,42.5213,89844.5279,89574.9321,89709.73,0.003,0.2612,29.0136,0.0,89624.1205,19.3954,-29.1568,70.4028,-0.1376,89509.49
2026-01-22 23:20:00,btc-updown-15m-1769148900,DOWN,BUY,0.3500,5.00,1.75,0.00,100.00,98.25,,,,,89645.33,,42.5202,89844.5284,89574.9306,89709.7295,0.003,0.2611,29.0143,0.0,89624.1205,19.3946,-29.1631,70.4028,-0.1376,89509.49
2026-01-22 23:20:01,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,98.25,98.25,0.67,0.68,0.32,0.33,89653.26,89619.03,42.5202,89844.5284,89574.9306,89709.7295,0.003,0.2611,29.0143,0.0,89624.1205,19.3946,-29.1631,70.4028,-0.1376,89509.49
2026-01-22 23:20:13,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,98.25,98.25,0.6,0.61,0.39,0.4,89640.01,89619.03,40.9224,89845.5753,89588.7077,89717.1415,0.0029,0.1997,27.9164,0.0,89701.5775,18.9263,-42.744,68.5586,-0.1436,89509.49
2026-01-22 23:20:17,btc-updown-15m-1769148900,DOWN,SELL,0.4000,5.00,2.00,0.25,100.00,100.25,0.6,0.61,0.39,0.4,89640.01,89619.03,40.9224,89845.5753,89588.7077,89717.1415,0.0029,0.1997,27.9164,0.0,89701.5775,18.9263,-42.744,68.5586,-0.1436,89509.49
2026-01-22 23:20:23,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.54,0.55,0.45,0.46,89633.71,89619.03,40.2244,89846.0851,89587.5679,89716.8265,0.0029,0.1785,28.3664,0.0,89701.5775,18.4237,-46.8818,68.5586,-0.1506,89509.49
2026-01-22 23:20:34,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.54,0.55,0.45,0.46,89633.71,89619.03,40.2244,89846.0851,89587.5679,89716.8265,0.0029,0.1785,28.3664,0.0,89701.5775,18.4237,-46.8818,68.5586,-0.1506,89509.49
2026-01-22 23:20:44,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.43,0.44,0.56,0.57,89614.15,89619.03,38.2015,89848.0182,89583.6788,89715.8485,0.0029,0.1153,29.7635,0.0,89701.5775,16.8634,-59.5231,68.5586,-0.1724,89509.49
2026-01-22 23:20:55,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.56,0.57,0.43,0.44,89629.22,89619.03,39.7413,89846.4825,89586.7215,89716.602,0.0029,0.1636,28.6871,0.0,89701.5775,18.0655,-49.8122,68.5586,-0.1556,89509.49
2026-01-22 23:21:05,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.62,0.63,0.37,0.38,89647.72,89619.03,40.8022,89837.684,89615.565,89726.6245,0.0025,0.1448,25.9932,0.0,89705.041,19.1802,-55.3756,68.5586,-0.1319,89509.49
2026-01-22 23:21:16,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.58,0.59,0.41,0.42,89641.07,89619.03,40.0152,89838.3813,89614.2027,89726.292,0.0025,0.1198,26.4682,0.0,89705.041,18.6497,-60.4047,68.5586,-0.1394,89509.49
2026-01-22 23:21:27,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.58,0.59,0.41,0.42,89641.07,89619.03,40.0152,89838.3813,89614.2027,89726.292,0.0025,0.1198,26.4682,0.0,89705.041,18.6497,-60.4047,68.5586,-0.1394,89509.49
2026-01-22 23:21:37,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.61,0.62,0.38,0.39,89641.06,89619.03,40.014,89838.3824,89614.2006,89726.2915,0.0025,0.1198,26.4689,0.0,89705.041,18.6489,-60.4123,68.5586,-0.1394,89509.49
2026-01-22 23:21:48,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.58,0.59,0.41,0.42,89637.08,89619.03,39.5574,89838.8327,89613.3523,89726.0925,0.0025,0.1052,26.7532,0.0,89705.041,18.3314,-63.3941,68.5586,-0.1438,89509.49
2026-01-22 23:21:58,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.58,0.59,0.41,0.42,89637.09,89619.03,39.5586,89838.8316,89613.3544,89726.093,0.0025,0.1053,26.7525,0.0,89705.041,18.3322,-63.3866,68.5586,-0.1438,89509.49
2026-01-22 23:22:09,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.51,0.52,0.48,0.49,89627.58,89619.03,37.4298,89827.1386,89642.2914,89734.715,0.0021,-0.0796,26.1572,0.0,89705.041,16.9709,-106.6112,67.5466,-0.1397,89509.49
2026-01-22 23:22:20,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.44,0.45,0.55,0.56,89613.06,89619.03,35.9066,89830.1102,89637.8678,89733.989,0.0021,-0.129,27.1943,0.0,89705.041,15.8126,-118.9421,67.5466,-0.1558,89509.49
2026-01-22 23:22:30,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.44,0.45,0.55,0.56,89613.05,89619.03,35.9056,89830.1123,89637.8647,89733.9885,0.0021,-0.1291,27.195,0.0,89705.041,15.8119,-118.9503,67.5466,-0.1558,89509.49
2026-01-22 23:22:41,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.44,0.45,0.55,0.56,89613.05,89619.03,35.9056,89830.1123,89637.8647,89733.9885,0.0021,-0.1291,27.195,0.0,89705.041,15.8119,-118.9503,67.5466,-0.1558,89509.49
2026-01-22 23:22:51,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,0.41,0.42,0.58,0.59,89613.05,89619.03,35.9056,89830.1123,89637.8647,89733.9885,0.0021,-0.1291,27.195,0.0,89705.041,15.8119,-118.9503,67.5466,-0.1558,89509.49
2026-01-22 23:22:56,btc-updown-15m-1769148900,UP,BUY,0.3400,5.00,1.70,0.00,100.00,98.55,0.41,0.42,0.58,0.59,89613.05,89619.03,35.9056,89830.1123,89637.8647,89733.9885,0.0021,-0.1291,27.195,0.0,89705.041,15.8119,-118.9503,67.5466,-0.1558,89509.49
2026-01-22 23:22:56,btc-updown-15m-1769148900,UP,BUY,0.3200,7.50,2.40,0.00,100.00,96.15,0.41,0.42,0.58,0.59,89613.05,89619.03,35.9056,89830.1123,89637.8647,89733.9885,0.0021,-0.1291,27.195,0.0,89705.041,15.8119,-118.9503,67.5466,-0.1558,89509.49
2026-01-22 23:23:02,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,96.15,96.15,0.31,0.32,0.68,0.69,89595.96,89619.03,33.1336,89833.1939,89643.6221,89738.408,0.0021,-0.2514,27.2323,0.0,89755.4285,13.66,-155.5166,69.7916,-0.1415,89509.49
2026-01-22 23:23:03,btc-updown-15m-1769148900,UP,BUY,0.3000,11.25,3.38,0.00,100.00,92.77,0.31,0.32,0.68,0.69,89595.96,89619.03,33.1336,89833.1939,89643.6221,89738.408,0.0021,-0.2514,27.2323,0.0,89755.4285,13.66,-155.5166,69.7916,-0.1415,89509.49
2026-01-22 23:23:08,btc-updown-15m-1769148900,UP,BUY,0.2700,16.88,4.56,0.00,100.00,88.22,,,,,89592.13,,32.7839,89834.2218,89642.2112,89738.2165,0.0021,-0.2608,27.5059,0.0,89755.4285,13.3544,-158.3619,69.7916,-0.1458,89509.49
2026-01-22 23:23:11,btc-updown-15m-1769148900,UP,BUY,0.2500,25.31,6.33,0.00,100.00,81.89,,,,,89592.13,,32.7839,89834.2218,89642.2112,89738.2165,0.0021,-0.2608,27.5059,0.0,89755.4285,13.3544,-158.3619,69.7916,-0.1458,89509.49
2026-01-22 23:23:12,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,81.89,81.89,0.23,0.24,0.76,0.77,89588.88,89619.03,32.7839,89834.2218,89642.2112,89738.2165,0.0021,-0.2608,27.5059,0.0,89755.4285,13.3544,-158.3619,69.7916,-0.1458,89509.49
2026-01-22 23:23:22,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,81.89,81.89,0.25,0.26,0.73,0.75,89584.8,89619.03,32.1348,89836.23,89639.47,89737.85,0.0022,-0.2779,28.0294,0.0,89755.4285,12.7697,-163.6184,69.7916,-0.154,89509.49
2026-01-22 23:23:33,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,81.89,81.89,0.25,0.26,0.74,0.75,89579.92,89619.03,31.7167,89837.5953,89637.6167,89737.606,0.0022,-0.2885,28.378,0.0,89755.4285,12.3804,-166.9832,69.7916,-0.1594,89509.49
2026-01-22 23:23:40,btc-updown-15m-1769148900,UP,BUY,0.2300,37.97,8.73,0.00,100.00,73.16,,,,,89565.56,,30.5471,89841.7333,89632.0427,89736.888,0.0023,-0.3171,29.4037,0.0,89755.4285,11.2349,-176.2848,69.7916,-0.1754,89509.49
2026-01-22 23:23:40,btc-updown-15m-1769148900,UP,BUY,0.2100,56.95,11.96,0.00,100.00,61.20,,,,,89565.56,,30.5471,89841.7333,89632.0427,89736.888,0.0023,-0.3171,29.4037,0.0,89755.4285,11.2349,-176.2848,69.7916,-0.1754,89509.49
2026-01-22 23:23:43,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,61.20,61.20,0.16,0.17,0.83,0.84,89565.56,89619.03,30.5471,89841.7333,89632.0427,89736.888,0.0023,-0.3171,29.4037,0.0,89755.4285,11.2349,-176.2848,69.7916,-0.1754,89509.49
2026-01-22 23:23:54,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,61.20,61.20,0.14,0.15,0.85,0.86,89550.85,89619.03,29.4352,89846.1387,89626.1663,89736.1525,0.0025,-0.3424,30.4544,0.0,89755.4285,10.0614,-184.9366,69.7916,-0.1918,89509.49
2026-01-22 23:24:02,btc-updown-15m-1769148900,UP,SELL,0.1000,160.86,16.09,-22.97,100.00,77.28,,,,,89550.2,,28.2517,89845.4664,89637.3216,89741.394,0.0023,-0.4186,29.4021,0.0,89755.4285,9.0844,-216.9747,69.7916,-0.1941,89509.49
2026-01-22 23:24:03,btc-updown-15m-1769148900,UP,SELL,0.1000,0.00,0.00,0.00,100.00,77.28,,,,,89550.2,,28.2517,89845.4664,89637.3216,89741.394,0.0023,-0.4186,29.4021,0.0,89755.4285,9.0844,-216.9747,69.7916,-0.1941,89509.49
2026-01-22 23:24:04,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,77.28,77.28,0.09,0.11,0.89,0.91,89541.13,89619.03,28.2517,89845.4664,89637.3216,89741.394,0.0023,-0.4186,29.4021,0.0,89755.4285,9.0844,-216.9747,69.7916,-0.1941,89509.49
2026-01-22 23:24:14,btc-updown-15m-1769148900,N/A,STATUS,0.0000,0.00,0.00,0.00,77.28,77.28,0.06,0.07,0.93,0.94,89511.46,89619.03,25.7048,89858.8299,89620.0841,89739.457,0.0027,-0.455,32.1692,0.0,89755.4285,5.994,-231.8076,69.7916,-0.2373,89509.49
