Timestamp,Market,Side,Action,Price,Size,Total_Value,PnL,Start_Balance,Current_Balance,BTC_Price,Strike_Price,RSI,BB_Upper,BB_Lower,BB_Middle,BB_Width,BB_PctB,ATR,Stoch_K,VWAP,MACD,CCI,MFI,ROC,Pivot
2026-01-21 18:44:37,btc-updown-15m-1769045400,N/A,STATUS,0.0000,0.00,0.00,0.00,87.59,87.59,89900.21,90044.01,26.5622,90328.5128,89873.7342,90101.1235,0.005,0.0582,48.218,0.0,90085.3616,-50.6925,-75.7189,33.5668,-0.3318,89137.2333
2026-01-21 18:44:48,btc-updown-15m-1769045400,N/A,STATUS,0.0000,0.00,0.00,0.00,87.59,87.59,89901.95,90044.01,26.682,90328.2772,89874.1438,90101.2105,0.005,0.0612,48.0937,0.0,90085.3966,-50.5537,-75.0682,33.5668,-0.3298,89137.2333
2026-01-21 18:44:59,btc-updown-15m-1769045400,N/A,STATUS,0.0000,0.00,0.00,0.00,87.59,87.59,89909.59,90044.01,27.2207,90327.2692,89875.9158,90101.5925,0.005,0.0746,47.548,0.0,90085.5503,-49.9442,-72.1961,33.567,-0.3214,89137.2333
2026-01-21 18:45:00,btc-updown-15m-1769045400,N/A,MARKET_CLOSE,0.0000,0.00,0.00,-12.41,100.00,87.59,89909.59,90044.01,27.2207,90327.2692,89875.9158,90101.5925,0.005,0.0746,47.548,0.0,90085.5503,-49.9442,-72.1961,33.567,-0.3214,89137.2333


2026-01-21 18:45:14,btc-updown-15m-1769046300,N/A,MARKET_START,0.0000,0.00,0.00,0.00,100.00,100.00,90167.06,0.0,58.0666,90318.7861,89906.8839,90112.835,0.0046,0.6316,40.5537,86.2496,90088.0253,-18.5303,33.9154,33.571,0.1712,89137.2333
2026-01-21 18:45:14,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,90167.06,0.0,58.0666,90318.7861,89906.8839,90112.835,0.0046,0.6316,40.5537,86.2496,90088.0253,-18.5303,33.9154,33.571,0.1712,89137.2333
2026-01-21 18:45:25,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89880.86,0.0,36.6484,90327.1372,89869.9128,90098.525,0.0051,0.0239,60.9966,0.0,90088.0253,-41.3611,-82.9424,33.571,-0.1468,89137.2333
2026-01-21 18:45:35,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89900.0,0.0,37.5753,90324.3879,89874.5761,90099.482,0.005,0.0565,59.6294,0.0,90088.0253,-39.8342,-75.7909,33.571,-0.1255,89137.2333
2026-01-21 18:45:45,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89889.76,0.0,37.0736,90325.8262,89872.1138,90098.97,0.005,0.0389,60.3609,0.0,90088.0253,-40.6511,-79.6375,33.571,-0.1369,89137.2333
2026-01-21 18:45:55,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89906.0,0.0,37.8756,90323.5808,89875.9832,90099.782,0.005,0.0671,59.2009,0.0,90088.0253,-39.3556,-73.5157,33.571,-0.1188,89137.2333
2026-01-21 18:46:05,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89909.79,0.0,37.0852,90318.9825,89877.7915,90098.387,0.0049,0.0725,56.0335,0.0,90086.3879,-30.3253,-71.9119,4.5787,-0.1146,89137.2333
2026-01-21 18:46:16,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89921.76,0.0,37.7193,90317.4815,89880.4895,90098.9855,0.0049,0.0944,55.1785,0.0,90086.3879,-29.3704,-67.2509,4.5787,-0.1013,89137.2333
2026-01-21 18:46:26,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89920.0,0.0,37.6247,90317.6953,89880.0997,90098.8975,0.0049,0.0912,55.3042,0.0,90062.8031,-29.5108,-68.4247,2.9338,-0.1033,89137.2333
2026-01-21 18:46:36,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89923.66,0.0,37.822,90317.2535,89880.9075,90099.0805,0.0048,0.098,55.0428,0.0,90063.4812,-29.2189,-66.9921,2.9338,-0.0992,89137.2333
2026-01-21 18:46:46,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89915.23,0.0,37.3707,90318.2867,89879.0313,90098.659,0.0049,0.0824,55.6449,0.0,90061.9193,-29.8913,-70.2833,2.9338,-0.1086,89137.2333
2026-01-21 18:46:56,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89915.24,0.0,37.3713,90318.2854,89879.0336,90098.6595,0.0049,0.0824,55.6442,0.0,90061.9211,-29.8905,-70.2794,2.9338,-0.1086,89137.2333
2026-01-21 18:47:06,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89915.23,0.0,36.3831,90313.7783,89880.0987,90096.9385,0.0048,0.081,52.9425,0.0,90107.2937,-23.0942,-70.1018,2.9319,-0.1086,89137.2333
2026-01-21 18:47:17,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89928.32,0.0,37.1038,90312.1909,89882.9951,90097.593,0.0048,0.1056,52.0075,0.0,90107.2937,-22.05,-64.909,2.9319,-0.094,89137.2333
2026-01-21 18:47:27,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89943.98,0.0,38.0044,90310.4731,89886.2789,90098.376,0.0047,0.136,50.8889,0.0,90107.2937,-20.8008,-58.605,2.9319,-0.0766,89137.2333
2026-01-21 18:47:28,btc-updown-15m-1769046300,DOWN,BUY,0.3300,5.00,1.65,0.00,100.00,98.35,89943.98,0.0,38.0044,90310.4731,89886.2789,90098.376,0.0047,0.136,50.8889,0.0,90107.2937,-20.8008,-58.605,2.9319,-0.0766,89137.2333
2026-01-21 18:47:34,btc-updown-15m-1769046300,DOWN,SELL,0.3800,5.00,1.90,0.25,100.00,100.25,89944.45,,38.0321,90310.4247,89886.3743,90098.3995,0.0047,0.137,50.8553,0.0,90107.2937,-20.7633,-58.4143,2.9319,-0.0761,89137.2333
2026-01-21 18:47:36,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,89932.88,0.0,38.0321,90310.4247,89886.3743,90098.3995,0.0047,0.137,50.8553,0.0,90107.2937,-20.7633,-58.4143,2.9319,-0.0761,89137.2333
2026-01-21 18:47:47,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,89932.88,0.0,37.3616,90311.6701,89883.9719,90097.821,0.0047,0.1144,51.6817,0.0,90107.107,-21.6862,-99.1051,2.9275,-0.089,89137.2333
2026-01-21 18:47:57,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,89928.32,0.0,37.1038,90312.1909,89882.9951,90097.593,0.0048,0.1056,52.0075,0.0,90107.1034,-22.05,-100.7231,2.9275,-0.094,89137.2333
2026-01-21 18:48:07,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,89930.47,0.0,37.0365,90301.8729,89871.1151,90086.494,0.0048,0.1378,48.3723,0.0,90107.1395,-28.1626,-91.9001,2.9275,-0.0917,89137.2333
2026-01-21 18:48:17,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,89931.8,0.0,37.1168,90301.7373,89871.3837,90086.5605,0.0048,0.1404,48.2773,0.0,90107.1395,-28.0565,-91.422,2.9275,-0.0902,89137.2333
2026-01-21 18:48:27,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,89926.29,0.0,36.7863,90302.3085,89870.2615,90086.285,0.0048,0.1297,48.6709,0.0,90107.1395,-28.496,-93.3967,2.9275,-0.0963,89137.2333
2026-01-21 18:48:37,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,89929.32,0.0,36.9673,90301.9913,89870.8817,90086.4365,0.0048,0.1356,48.4544,0.0,90107.1395,-28.2543,-92.3127,2.9275,-0.0929,89137.2333
2026-01-21 18:48:48,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,89917.97,0.0,36.2984,90303.2178,89868.5202,90085.869,0.0048,0.1138,49.2651,0.0,90107.1395,-29.1598,-96.3496,2.9275,-0.1055,89137.2333
2026-01-21 18:48:58,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,89929.42,0.0,36.9733,90301.981,89870.902,90086.4415,0.0048,0.1357,48.4473,0.0,90107.1395,-28.2464,-92.2768,2.9275,-0.0928,89137.2333
2026-01-21 18:49:08,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,89929.43,0.0,36.7654,90289.5841,89860.9729,90075.2785,0.0048,0.1597,45.22,0.0,90106.9937,-32.9197,-85.3675,2.9275,-0.0676,89137.2333
2026-01-21 18:49:19,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,100.25,100.25,89939.47,0.0,37.4188,90288.6901,89862.8709,90075.7805,0.0047,0.1799,44.5028,0.0,90106.9937,-32.1188,-81.6754,2.9275,-0.0564,89137.2333
2026-01-21 18:49:28,btc-updown-15m-1769046300,DOWN,BUY,0.3400,5.00,1.70,0.00,100.00,98.55,89951.02,,38.1997,90287.7682,89864.9478,90076.358,0.0047,0.2036,43.6778,0.0,90106.9937,-31.1974,-77.3711,2.9275,-0.0436,89137.2333
2026-01-21 18:49:28,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,98.55,98.55,89951.02,0.0,38.1997,90287.7682,89864.9478,90076.358,0.0047,0.2036,43.6778,0.0,90106.9937,-31.1974,-77.3711,2.9275,-0.0436,89137.2333
2026-01-21 18:49:28,btc-updown-15m-1769046300,DOWN,BUY,0.3100,7.50,2.33,0.00,100.00,96.22,89951.02,0.0,38.1997,90287.7682,89864.9478,90076.358,0.0047,0.2036,43.6778,0.0,90106.9937,-31.1974,-77.3711,2.9275,-0.0436,89137.2333
2026-01-21 18:49:29,btc-updown-15m-1769046300,DOWN,BUY,0.2900,11.25,3.26,0.00,100.00,92.96,89951.02,0.0,38.1997,90287.7682,89864.9478,90076.358,0.0047,0.2036,43.6778,0.0,90106.9937,-31.1974,-77.3711,2.9275,-0.0436,89137.2333
2026-01-21 18:49:33,btc-updown-15m-1769046300,DOWN,BUY,0.2500,16.88,4.22,0.00,100.00,88.74,89951.02,0.0,38.1997,90287.7682,89864.9478,90076.358,0.0047,0.2036,43.6778,0.0,90106.9937,-31.1974,-77.3711,2.9275,-0.0436,89137.2333
2026-01-21 18:49:39,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,88.74,88.74,89958.41,0.0,38.7166,90287.2392,89866.2158,90076.7275,0.0047,0.219,43.15,0.0,90106.9937,-30.6079,-74.5862,2.9275,-0.0354,89137.2333
2026-01-21 18:49:51,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,88.74,88.74,89968.59,0.0,39.4522,90286.5897,89867.8833,90077.2365,0.0046,0.2405,42.4228,2.0734,90106.9937,-29.7958,-70.7116,2.9275,-0.0241,89137.2333
2026-01-21 18:49:51,btc-updown-15m-1769046300,DOWN,BUY,0.2300,25.31,5.82,0.00,100.00,82.92,89968.59,0.0,39.4522,90286.5897,89867.8833,90077.2365,0.0046,0.2405,42.4228,2.0734,90106.9937,-29.7958,-70.7116,2.9275,-0.0241,89137.2333
2026-01-21 18:49:54,btc-updown-15m-1769046300,DOWN,BUY,0.2100,37.97,7.97,0.00,100.00,74.95,89968.59,0.0,39.4522,90286.5897,89867.8833,90077.2365,0.0046,0.2405,42.4228,2.0734,90106.9937,-29.7958,-70.7116,2.9275,-0.0241,89137.2333
2026-01-21 18:50:00,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,74.95,74.95,90020.0,0.0,44.638,90284.7596,89874.8544,90079.807,0.0046,0.3541,45.1993,24.4664,90106.9937,-25.6947,-50.5295,2.9275,0.0331,89137.2333
2026-01-21 18:50:00,btc-updown-15m-1769046300,DOWN,SELL,0.1000,103.91,10.39,-14.91,100.00,85.34,90020.0,0.0,44.638,90284.7596,89874.8544,90079.807,0.0046,0.3541,45.1993,24.4664,90106.9937,-25.6947,-50.5295,2.9275,0.0331,89137.2333
2026-01-21 18:50:00,btc-updown-15m-1769046300,DOWN,SELL,0.1000,0.00,0.00,0.00,100.00,85.34,90020.0,0.0,44.638,90284.7596,89874.8544,90079.807,0.0046,0.3541,45.1993,24.4664,90106.9937,-25.6947,-50.5295,2.9275,0.0331,89137.2333
2026-01-21 18:50:09,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,85.34,85.34,90025.08,0.0,45.4823,90270.7718,89867.0232,90068.8975,0.0045,0.3915,42.559,30.0363,90106.3862,-28.6449,-40.9715,5.3277,0.0681,89137.2333
2026-01-21 18:50:19,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,85.34,85.34,89995.52,89911.87,42.3372,90271.0696,89863.7694,90067.4195,0.0045,0.3235,40.4476,15.5404,90106.2635,-31.0029,-53.0055,5.3275,0.0352,89137.2333
2026-01-21 18:50:30,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,85.34,85.34,89991.89,89911.87,41.9257,90271.1642,89863.3118,90067.238,0.0045,0.3153,40.1883,13.7603,90106.2485,-31.2925,-54.4644,5.3275,0.0312,89137.2333
2026-01-21 18:50:36,btc-updown-15m-1769046300,DOWN,BUY,0.2000,5.00,1.00,0.00,100.00,84.34,89991.88,,41.9246,90271.1644,89863.3106,90067.2375,0.0045,0.3152,40.1876,13.7554,90106.2484,-31.2933,-54.4685,5.3275,0.0312,89137.2333
2026-01-21 18:50:40,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,84.34,84.34,89985.95,89911.87,41.9246,90271.1644,89863.3106,90067.2375,0.0045,0.3152,40.1876,13.7554,90106.2484,-31.2933,-54.4685,5.3275,0.0312,89137.2333
2026-01-21 18:50:50,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,84.34,84.34,89973.72,89911.87,39.8221,90271.8249,89860.8341,90066.3295,0.0046,0.2747,52.2062,4.8499,90106.5074,-32.742,-24.7077,5.4287,0.011,89137.2333
2026-01-21 18:51:01,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,84.34,84.34,89978.26,89911.87,43.6997,90265.0842,89864.1158,90064.6,0.0045,0.2847,61.3115,7.0763,90106.9373,-23.2735,-20.3325,5.4295,0.016,89137.2333
2026-01-21 18:51:09,btc-updown-15m-1769046300,DOWN,SELL,0.2500,5.00,1.25,0.25,100.00,85.59,89946.49,,42.0471,90266.8515,89859.1715,90063.0115,0.0045,0.2142,63.5808,0.0,90106.9373,-25.8079,-34.2058,5.4295,-0.0193,89137.2333
2026-01-21 18:51:09,btc-updown-15m-1769046300,DOWN,BUY,0.2800,5.00,1.40,0.00,100.00,84.19,89946.49,,42.0471,90266.8515,89859.1715,90063.0115,0.0045,0.2142,63.5808,0.0,90106.9373,-25.8079,-34.2058,5.4295,-0.0193,89137.2333
2026-01-21 18:51:11,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,84.19,84.19,89946.49,89911.87,42.0471,90266.8515,89859.1715,90063.0115,0.0045,0.2142,63.5808,0.0,90106.9373,-25.8079,-34.2058,5.4295,-0.0193,89137.2333
2026-01-21 18:51:19,btc-updown-15m-1769046300,DOWN,SELL,0.3300,5.00,1.65,0.25,100.00,85.84,89937.42,,41.598,90267.5267,89857.5893,90062.558,0.0046,0.1947,64.2287,0.0,90106.9373,-26.5314,-38.1255,5.4295,-0.0294,89137.2333
2026-01-21 18:51:19,btc-updown-15m-1769046300,DOWN,BUY,0.3400,5.00,1.70,0.00,100.00,84.14,89937.42,,41.598,90267.5267,89857.5893,90062.558,0.0046,0.1947,64.2287,0.0,90106.9373,-26.5314,-38.1255,5.4295,-0.0294,89137.2333
2026-01-21 18:51:21,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,84.14,84.14,89931.67,89911.87,41.598,90267.5267,89857.5893,90062.558,0.0046,0.1947,64.2287,0.0,90106.9373,-26.5314,-38.1255,5.4295,-0.0294,89137.2333
2026-01-21 18:51:21,btc-updown-15m-1769046300,DOWN,SELL,0.3900,5.00,1.95,0.25,100.00,86.09,89931.67,89911.87,41.598,90267.5267,89857.5893,90062.558,0.0046,0.1947,64.2287,0.0,90106.9373,-26.5314,-38.1255,5.4295,-0.0294,89137.2333
2026-01-21 18:51:32,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,86.09,86.09,89930.54,89911.87,41.2637,90268.0881,89856.3399,90062.214,0.0046,0.1802,64.7201,0.0,90106.9373,-27.0803,-41.0841,5.4295,-0.037,89137.2333
2026-01-21 18:51:43,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,86.09,86.09,89932.1,89911.87,41.339,90267.9571,89856.6269,90062.292,0.0046,0.1835,64.6087,0.0,90106.9373,-26.9558,-40.4144,5.4295,-0.0353,89137.2333
2026-01-21 18:51:46,btc-updown-15m-1769046300,DOWN,BUY,0.3500,5.00,1.75,0.00,100.00,84.34,89932.1,89911.87,41.339,90267.9571,89856.6269,90062.292,0.0046,0.1835,64.6087,0.0,90106.9373,-26.9558,-40.4144,5.4295,-0.0353,89137.2333
2026-01-21 18:51:46,btc-updown-15m-1769046300,DOWN,BUY,0.3200,7.50,2.40,0.00,100.00,81.94,89932.1,89911.87,41.339,90267.9571,89856.6269,90062.292,0.0046,0.1835,64.6087,0.0,90106.9373,-26.9558,-40.4144,5.4295,-0.0353,89137.2333
2026-01-21 18:51:46,btc-updown-15m-1769046300,DOWN,BUY,0.3000,11.25,3.38,0.00,100.00,78.56,89932.1,89911.87,41.339,90267.9571,89856.6269,90062.292,0.0046,0.1835,64.6087,0.0,90106.9373,-26.9558,-40.4144,5.4295,-0.0353,89137.2333
2026-01-21 18:51:54,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,78.56,78.56,89959.38,89911.87,42.7023,90266.0209,89861.2911,90063.656,0.0045,0.2424,62.6601,0.0,90106.9373,-24.7796,-28.6012,5.4295,-0.0049,89137.2333
2026-01-21 18:51:58,btc-updown-15m-1769046300,DOWN,BUY,0.2700,16.88,4.56,0.00,100.00,74.01,89959.38,89911.87,42.7023,90266.0209,89861.2911,90063.656,0.0045,0.2424,62.6601,0.0,90106.9373,-24.7796,-28.6012,5.4295,-0.0049,89137.2333
2026-01-21 18:52:02,btc-updown-15m-1769046300,DOWN,BUY,0.2400,25.31,6.07,0.00,100.00,67.93,89964.63,,42.2073,90258.7328,89865.0582,90061.8955,0.0044,0.2529,58.8279,0.3923,90081.376,-17.1254,-25.5806,5.4295,0.0009,89137.2333
2026-01-21 18:52:02,btc-updown-15m-1769046300,DOWN,BUY,0.2200,37.97,8.35,0.00,100.00,59.58,89964.63,,42.2073,90258.7328,89865.0582,90061.8955,0.0044,0.2529,58.8279,0.3923,90081.376,-17.1254,-25.5806,5.4295,0.0009,89137.2333
2026-01-21 18:52:04,btc-updown-15m-1769046300,DOWN,BUY,0.2000,56.95,11.39,0.00,100.00,48.19,89964.63,,42.2073,90258.7328,89865.0582,90061.8955,0.0044,0.2529,58.8279,0.3923,90081.376,-17.1254,-25.5806,5.4295,0.0009,89137.2333
2026-01-21 18:52:04,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,48.19,48.19,89969.18,89911.87,42.2073,90258.7328,89865.0582,90061.8955,0.0044,0.2529,58.8279,0.3923,90081.376,-17.1254,-25.5806,5.4295,0.0009,89137.2333
2026-01-21 18:52:08,btc-updown-15m-1769046300,DOWN,SELL,0.2900,160.86,46.65,8.75,100.00,94.84,89955.56,,41.7204,90259.2622,89863.6218,90061.442,0.0044,0.2324,59.4757,0.0,90081.376,-17.8489,-29.6484,5.4295,-0.0092,89137.2333
2026-01-21 18:52:08,btc-updown-15m-1769046300,DOWN,BUY,0.3000,5.00,1.50,0.00,100.00,93.34,89955.56,,41.7204,90259.2622,89863.6218,90061.442,0.0044,0.2324,59.4757,0.0,90081.376,-17.8489,-29.6484,5.4295,-0.0092,89137.2333
2026-01-21 18:52:15,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,93.34,93.34,89950.6,89911.87,41.4588,90259.5847,89862.8033,90061.194,0.0044,0.2213,59.83,0.0,90081.376,-18.2446,-31.8652,5.4295,-0.0147,89137.2333
2026-01-21 18:52:17,btc-updown-15m-1769046300,DOWN,BUY,0.2700,7.50,2.03,0.00,100.00,91.31,89950.6,89911.87,41.4588,90259.5847,89862.8033,90061.194,0.0044,0.2213,59.83,0.0,90081.376,-18.2446,-31.8652,5.4295,-0.0147,89137.2333
2026-01-21 18:52:24,btc-updown-15m-1769046300,DOWN,SELL,0.3400,12.50,4.25,0.72,100.00,95.56,89935.89,,40.702,90260.6762,89860.2408,90060.4585,0.0044,0.1889,60.8807,0.0,90081.376,-19.418,-38.4034,5.4295,-0.0311,89137.2333
2026-01-21 18:52:24,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,95.56,95.56,89935.89,89911.87,40.702,90260.6762,89860.2408,90060.4585,0.0044,0.1889,60.8807,0.0,90081.376,-19.418,-38.4034,5.4295,-0.0311,89137.2333
2026-01-21 18:52:31,btc-updown-15m-1769046300,DOWN,BUY,0.3400,5.00,1.70,0.00,100.00,93.86,89940.49,,40.9357,90260.3134,89861.0636,90060.6885,0.0044,0.1989,60.5521,0.0,90081.376,-19.0511,-36.3651,5.4295,-0.0259,89137.2333
2026-01-21 18:52:31,btc-updown-15m-1769046300,DOWN,BUY,0.3200,7.50,2.40,0.00,100.00,91.46,89940.49,,40.9357,90260.3134,89861.0636,90060.6885,0.0044,0.1989,60.5521,0.0,90081.376,-19.0511,-36.3651,5.4295,-0.0259,89137.2333
2026-01-21 18:52:31,btc-updown-15m-1769046300,DOWN,BUY,0.3000,11.25,3.38,0.00,100.00,88.09,89940.49,,40.9357,90260.3134,89861.0636,90060.6885,0.0044,0.1989,60.5521,0.0,90081.376,-19.0511,-36.3651,5.4295,-0.0259,89137.2333
2026-01-21 18:52:35,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,88.09,88.09,89955.55,89911.87,40.9357,90260.3134,89861.0636,90060.6885,0.0044,0.1989,60.5521,0.0,90081.376,-19.0511,-36.3651,5.4295,-0.0259,89137.2333
2026-01-21 18:52:46,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,88.09,88.09,89959.32,89911.87,41.9209,90259.0332,89864.2268,90061.63,0.0044,0.2409,59.2071,0.0,90081.376,-17.549,-27.9642,5.4295,-0.005,89137.2333
2026-01-21 18:52:57,btc-updown-15m-1769046300,DOWN,BUY,0.2700,16.88,4.56,0.00,100.00,83.53,89960.55,,41.9869,90258.9612,89864.4218,90061.6915,0.0044,0.2436,59.1193,0.0,90081.376,-17.4508,-27.4125,5.4295,-0.0036,89137.2333
2026-01-21 18:52:57,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,83.53,83.53,89960.55,89911.87,41.9869,90258.9612,89864.4218,90061.6915,0.0044,0.2436,59.1193,0.0,90081.376,-17.4508,-27.4125,5.4295,-0.0036,89137.2333
2026-01-21 18:53:02,btc-updown-15m-1769046300,DOWN,BUY,0.2300,25.31,5.82,0.00,100.00,77.71,89960.55,89911.87,41.9869,90258.9612,89864.4218,90061.6915,0.0044,0.2436,59.1193,0.0,90081.376,-17.4508,-27.4125,5.4295,-0.0036,89137.2333
2026-01-21 18:53:07,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,77.71,77.71,89973.71,89911.87,41.9309,90251.0649,89869.5881,90060.3265,0.0042,0.2729,54.9656,4.845,90081.376,-10.6828,-20.6338,5.4295,-0.2144,89137.2333
2026-01-21 18:53:11,btc-updown-15m-1769046300,DOWN,BUY,0.2100,37.97,7.97,0.00,100.00,69.74,89973.71,89911.87,41.9309,90251.0649,89869.5881,90060.3265,0.0042,0.2729,54.9656,4.845,90081.376,-10.6828,-20.6338,5.4295,-0.2144,89137.2333
2026-01-21 18:53:18,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,69.74,69.74,89982.79,89911.87,42.4617,90250.6923,89870.8687,90060.7805,0.0042,0.2947,54.317,9.2978,90081.376,-9.9584,-16.4093,5.4295,-0.2044,89137.2333
2026-01-21 18:53:29,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,69.74,69.74,89993.99,89911.87,43.1352,90250.3479,89872.3331,90061.3405,0.0042,0.3218,53.517,14.7901,90081.376,-9.065,-11.1835,5.4295,-0.1919,89137.2333
2026-01-21 18:53:39,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,69.74,69.74,89985.71,89911.87,42.6352,90250.5902,89871.2628,90060.9265,0.0042,0.3017,54.1085,10.7297,90081.376,-9.7255,-15.0483,5.4295,-0.2011,89137.2333
2026-01-21 18:53:50,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,69.74,69.74,90007.92,89911.87,44.0033,90250.0997,89873.9743,90062.037,0.0042,0.3561,52.522,21.6212,90081.376,-7.9538,-4.6686,5.4295,-0.1765,89137.2333
2026-01-21 18:54:01,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,69.74,69.74,90007.92,89911.87,43.2767,90242.6444,89877.3836,90060.014,0.0041,0.3574,49.5413,21.6212,90081.376,-3.5466,-3.2738,7.8063,-0.1765,89137.2333
2026-01-21 18:54:04,btc-updown-15m-1769046300,DOWN,SELL,0.1000,103.91,10.39,-15.44,100.00,80.13,90007.92,89911.87,43.2767,90242.6444,89877.3836,90060.014,0.0041,0.3574,49.5413,21.6212,90081.376,-3.5466,-3.2738,7.8063,-0.1765,89137.2333
2026-01-21 18:54:04,btc-updown-15m-1769046300,DOWN,SELL,0.1000,0.00,0.00,0.00,100.00,80.13,90007.92,89911.87,43.2767,90242.6444,89877.3836,90060.014,0.0041,0.3574,49.5413,21.6212,90081.376,-3.5466,-3.2738,7.8063,-0.1765,89137.2333
2026-01-21 18:54:11,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,80.13,80.13,90030.0,89911.87,44.79,90242.6864,89879.5496,90061.118,0.004,0.4143,47.9641,32.449,90081.376,-1.7852,7.3902,7.8063,-0.152,89137.2333
2026-01-21 18:54:22,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,80.13,80.13,90073.62,89911.87,48.1136,90244.3407,89882.2573,90063.299,0.004,0.5285,44.8484,53.8397,90081.376,1.6944,28.3227,7.8063,-0.1036,89137.2333
2026-01-21 18:54:33,btc-updown-15m-1769046300,N/A,STATUS,0.0000,0.00,0.00,0.00,80.13,80.13,90055.45,89911.87,46.671,90243.3964,89881.3846,90062.3905,0.004,0.4808,46.1463,44.9294,90081.376,0.245,19.6402,7.8063,-0.1238,89137.2333
